product_name,category,gender,details,description,MSRP
Mazda 2 2013,4dr Hatchback,Women,"regular unleaded, 100.0 HP, AUTOMATIC, front wheel drive, Hatchback, Compact","Women 4dr Hatchback Mazda 2 2013 regular unleaded, 100.0 HP, AUTOMATIC, front wheel drive, Hatchback, Compact",17050
Mazda 2 2013,4dr Hatchback,Women,"regular unleaded, 100.0 HP, AUTOMATIC, front wheel drive, Hatchback, Compact","Women 4dr Hatchback Mazda 2 2013 regular unleaded, 100.0 HP, AUTOMATIC, front wheel drive, Hatchback, Compact",15560
Mazda 2 2013,4dr Hatchback,Women,"regular unleaded, 100.0 HP, MANUAL, front wheel drive, Hatchback, Compact","Women 4dr Hatchback Mazda 2 2013 regular unleaded, 100.0 HP, MANUAL, front wheel drive, Hatchback, Compact",16210
Mazda 2 2013,4dr Hatchback,Women,"regular unleaded, 100.0 HP, MANUAL, front wheel drive, Hatchback, Compact","Women 4dr Hatchback Mazda 2 2013 regular unleaded, 100.0 HP, MANUAL, front wheel drive, Hatchback, Compact",14720
Mazda 2 2014,4dr Hatchback,Women,"regular unleaded, 100.0 HP, AUTOMATIC, front wheel drive, Hatchback, Compact","Women 4dr Hatchback Mazda 2 2014 regular unleaded, 100.0 HP, AUTOMATIC, front wheel drive, Hatchback, Compact",17050
Mazda 2 2014,4dr Hatchback,Women,"regular unleaded, 100.0 HP, AUTOMATIC, front wheel drive, Hatchback, Compact","Women 4dr Hatchback Mazda 2 2014 regular unleaded, 100.0 HP, AUTOMATIC, front wheel drive, Hatchback, Compact",15560
Mazda 2 2014,4dr Hatchback,Women,"regular unleaded, 100.0 HP, MANUAL, front wheel drive, Hatchback, Compact","Women 4dr Hatchback Mazda 2 2014 regular unleaded, 100.0 HP, MANUAL, front wheel drive, Hatchback, Compact",16210
Mazda 2 2014,4dr Hatchback,Women,"regular unleaded, 100.0 HP, MANUAL, front wheel drive, Hatchback, Compact","Women 4dr Hatchback Mazda 2 2014 regular unleaded, 100.0 HP, MANUAL, front wheel drive, Hatchback, Compact",14720
BMW 3 Series Gran Turismo 2015,4dr Hatchback,Women,"premium unleaded (required), 300.0 HP, AUTOMATIC, all wheel drive, Hatchback,Luxury,Performance, Midsize","Women 4dr Hatchback BMW 3 Series Gran Turismo 2015 premium unleaded (required), 300.0 HP, AUTOMATIC, all wheel drive, Hatchback,Luxury,Performance, Midsize",47250
BMW 3 Series Gran Turismo 2015,4dr Hatchback,Women,"premium unleaded (required), 240.0 HP, AUTOMATIC, all wheel drive, Hatchback,Luxury, Midsize","Women 4dr Hatchback BMW 3 Series Gran Turismo 2015 premium unleaded (required), 240.0 HP, AUTOMATIC, all wheel drive, Hatchback,Luxury, Midsize",41850
BMW 3 Series Gran Turismo 2016,4dr Hatchback,Women,"premium unleaded (required), 240.0 HP, AUTOMATIC, all wheel drive, Hatchback,Luxury, Midsize","Women 4dr Hatchback BMW 3 Series Gran Turismo 2016 premium unleaded (required), 240.0 HP, AUTOMATIC, all wheel drive, Hatchback,Luxury, Midsize",43000
BMW 3 Series Gran Turismo 2016,4dr Hatchback,Women,"premium unleaded (required), 300.0 HP, AUTOMATIC, all wheel drive, Hatchback,Luxury,Performance, Midsize","Women 4dr Hatchback BMW 3 Series Gran Turismo 2016 premium unleaded (required), 300.0 HP, AUTOMATIC, all wheel drive, Hatchback,Luxury,Performance, Midsize",49200
BMW 3 Series Gran Turismo 2017,4dr Hatchback,Women,"premium unleaded (required), 320.0 HP, AUTOMATIC, all wheel drive, Hatchback,Luxury,Performance, Midsize","Women 4dr Hatchback BMW 3 Series Gran Turismo 2017 premium unleaded (required), 320.0 HP, AUTOMATIC, all wheel drive, Hatchback,Luxury,Performance, Midsize",49650
BMW 3 Series Gran Turismo 2017,4dr Hatchback,Women,"premium unleaded (required), 248.0 HP, AUTOMATIC, all wheel drive, Hatchback,Luxury, Midsize","Women 4dr Hatchback BMW 3 Series Gran Turismo 2017 premium unleaded (required), 248.0 HP, AUTOMATIC, all wheel drive, Hatchback,Luxury, Midsize",43950
BMW 3 Series 2015,Wagon,Women,"premium unleaded (required), 241.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize","Women Wagon BMW 3 Series 2015 premium unleaded (required), 241.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize",41950
BMW 3 Series 2015,Sedan,Women,"premium unleaded (required), 335.0 HP, AUTOMATIC, rear wheel drive, Luxury,High-Performance,Hybrid, Midsize","Women Sedan BMW 3 Series 2015 premium unleaded (required), 335.0 HP, AUTOMATIC, rear wheel drive, Luxury,High-Performance,Hybrid, Midsize",50150
BMW 3 Series 2015,Sedan,Women,"premium unleaded (required), 240.0 HP, AUTOMATIC, rear wheel drive, Luxury,Performance, Midsize","Women Sedan BMW 3 Series 2015 premium unleaded (required), 240.0 HP, AUTOMATIC, rear wheel drive, Luxury,Performance, Midsize",37500
BMW 3 Series 2015,Sedan,Women,"premium unleaded (required), 300.0 HP, AUTOMATIC, rear wheel drive, Luxury,High-Performance, Midsize","Women Sedan BMW 3 Series 2015 premium unleaded (required), 300.0 HP, AUTOMATIC, rear wheel drive, Luxury,High-Performance, Midsize",43750
BMW 3 Series 2015,Sedan,Women,"diesel, 180.0 HP, AUTOMATIC, rear wheel drive, Diesel,Luxury, Midsize","Women Sedan BMW 3 Series 2015 diesel, 180.0 HP, AUTOMATIC, rear wheel drive, Diesel,Luxury, Midsize",39000
BMW 3 Series 2015,Sedan,Women,"premium unleaded (required), 240.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize","Women Sedan BMW 3 Series 2015 premium unleaded (required), 240.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize",39500
BMW 3 Series 2015,Sedan,Women,"premium unleaded (required), 180.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize","Women Sedan BMW 3 Series 2015 premium unleaded (required), 180.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize",34950
BMW 3 Series 2015,Sedan,Women,"premium unleaded (required), 300.0 HP, AUTOMATIC, all wheel drive, Luxury,Performance, Midsize","Women Sedan BMW 3 Series 2015 premium unleaded (required), 300.0 HP, AUTOMATIC, all wheel drive, Luxury,Performance, Midsize",45750
BMW 3 Series 2015,Wagon,Women,"diesel, 180.0 HP, AUTOMATIC, all wheel drive, Diesel,Luxury, Midsize","Women Wagon BMW 3 Series 2015 diesel, 180.0 HP, AUTOMATIC, all wheel drive, Diesel,Luxury, Midsize",43450
BMW 3 Series 2015,Sedan,Women,"diesel, 180.0 HP, AUTOMATIC, all wheel drive, Diesel,Luxury, Midsize","Women Sedan BMW 3 Series 2015 diesel, 180.0 HP, AUTOMATIC, all wheel drive, Diesel,Luxury, Midsize",41000
BMW 3 Series 2015,Sedan,Women,"premium unleaded (required), 180.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize","Women Sedan BMW 3 Series 2015 premium unleaded (required), 180.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize",32950
BMW 3 Series 2016,Sedan,Women,"diesel, 180.0 HP, AUTOMATIC, all wheel drive, Diesel,Luxury, Midsize","Women Sedan BMW 3 Series 2016 diesel, 180.0 HP, AUTOMATIC, all wheel drive, Diesel,Luxury, Midsize",41850
BMW 3 Series 2016,Sedan,Women,"premium unleaded (required), 320.0 HP, AUTOMATIC, all wheel drive, Luxury,High-Performance, Midsize","Women Sedan BMW 3 Series 2016 premium unleaded (required), 320.0 HP, AUTOMATIC, all wheel drive, Luxury,High-Performance, Midsize",47800
BMW 3 Series 2016,Sedan,Women,"diesel, 180.0 HP, AUTOMATIC, rear wheel drive, Diesel,Luxury, Midsize","Women Sedan BMW 3 Series 2016 diesel, 180.0 HP, AUTOMATIC, rear wheel drive, Diesel,Luxury, Midsize",39850
BMW 3 Series 2016,Sedan,Women,"premium unleaded (required), 240.0 HP, AUTOMATIC, rear wheel drive, Luxury,Performance, Midsize","Women Sedan BMW 3 Series 2016 premium unleaded (required), 240.0 HP, AUTOMATIC, rear wheel drive, Luxury,Performance, Midsize",38350
BMW 3 Series 2016,Sedan,Women,"premium unleaded (required), 240.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize","Women Sedan BMW 3 Series 2016 premium unleaded (required), 240.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize",40350
BMW 3 Series 2016,Sedan,Women,"premium unleaded (required), 240.0 HP, MANUAL, rear wheel drive, Luxury,Performance, Midsize","Women Sedan BMW 3 Series 2016 premium unleaded (required), 240.0 HP, MANUAL, rear wheel drive, Luxury,Performance, Midsize",38350
BMW 3 Series 2016,Wagon,Women,"premium unleaded (required), 240.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize","Women Wagon BMW 3 Series 2016 premium unleaded (required), 240.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize",42650
BMW 3 Series 2016,Sedan,Women,"premium unleaded (required), 180.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize","Women Sedan BMW 3 Series 2016 premium unleaded (required), 180.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize",33150
BMW 3 Series 2016,Sedan,Women,"premium unleaded (required), 180.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize","Women Sedan BMW 3 Series 2016 premium unleaded (required), 180.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize",35150
BMW 3 Series 2016,Wagon,Women,"diesel, 180.0 HP, AUTOMATIC, all wheel drive, Diesel,Luxury, Midsize","Women Wagon BMW 3 Series 2016 diesel, 180.0 HP, AUTOMATIC, all wheel drive, Diesel,Luxury, Midsize",44150
BMW 3 Series 2016,Sedan,Women,"premium unleaded (required), 320.0 HP, AUTOMATIC, rear wheel drive, Luxury,High-Performance, Midsize","Women Sedan BMW 3 Series 2016 premium unleaded (required), 320.0 HP, AUTOMATIC, rear wheel drive, Luxury,High-Performance, Midsize",45800
BMW 3 Series 2017,Sedan,Women,"premium unleaded (recommended), 248.0 HP, AUTOMATIC, rear wheel drive, Luxury,Performance, Midsize","Women Sedan BMW 3 Series 2017 premium unleaded (recommended), 248.0 HP, AUTOMATIC, rear wheel drive, Luxury,Performance, Midsize",38750
BMW 3 Series 2017,Sedan,Women,"premium unleaded (recommended), 180.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize","Women Sedan BMW 3 Series 2017 premium unleaded (recommended), 180.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize",35450
BMW 3 Series 2017,Sedan,Women,"premium unleaded (recommended), 180.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize","Women Sedan BMW 3 Series 2017 premium unleaded (recommended), 180.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize",33450
BMW 3 Series 2017,Sedan,Women,"premium unleaded (recommended), 248.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize","Women Sedan BMW 3 Series 2017 premium unleaded (recommended), 248.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize",40750
BMW 3 Series 2017,Sedan,Women,"diesel, 180.0 HP, AUTOMATIC, all wheel drive, Diesel,Luxury, Midsize","Women Sedan BMW 3 Series 2017 diesel, 180.0 HP, AUTOMATIC, all wheel drive, Diesel,Luxury, Midsize",42250
BMW 3 Series 2017,Wagon,Women,"premium unleaded (recommended), 248.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize","Women Wagon BMW 3 Series 2017 premium unleaded (recommended), 248.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize",42950
BMW 3 Series 2017,Sedan,Women,"diesel, 180.0 HP, AUTOMATIC, rear wheel drive, Diesel,Luxury, Midsize","Women Sedan BMW 3 Series 2017 diesel, 180.0 HP, AUTOMATIC, rear wheel drive, Diesel,Luxury, Midsize",40250
BMW 3 Series 2017,Sedan,Women,"premium unleaded (recommended), 320.0 HP, AUTOMATIC, all wheel drive, Luxury,Performance, Midsize","Women Sedan BMW 3 Series 2017 premium unleaded (recommended), 320.0 HP, AUTOMATIC, all wheel drive, Luxury,Performance, Midsize",49900
BMW 3 Series 2017,Sedan,Women,"premium unleaded (recommended), 320.0 HP, AUTOMATIC, rear wheel drive, Luxury,High-Performance, Midsize","Women Sedan BMW 3 Series 2017 premium unleaded (recommended), 320.0 HP, AUTOMATIC, rear wheel drive, Luxury,High-Performance, Midsize",47900
BMW 3 Series 2017,Wagon,Women,"diesel, 180.0 HP, AUTOMATIC, all wheel drive, Diesel,Luxury, Midsize","Women Wagon BMW 3 Series 2017 diesel, 180.0 HP, AUTOMATIC, all wheel drive, Diesel,Luxury, Midsize",44450
Mercedes-Benz 300-Class 1991,Sedan,Women,"regular unleaded, 177.0 HP, AUTOMATIC, rear wheel drive, Luxury, Large","Women Sedan Mercedes-Benz 300-Class 1991 regular unleaded, 177.0 HP, AUTOMATIC, rear wheel drive, Luxury, Large",2232
Mercedes-Benz 300-Class 1991,Wagon,Women,"regular unleaded, 177.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize","Women Wagon Mercedes-Benz 300-Class 1991 regular unleaded, 177.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize",2000
Mercedes-Benz 300-Class 1991,Sedan,Women,"regular unleaded, 158.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize","Women Sedan Mercedes-Benz 300-Class 1991 regular unleaded, 158.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize",2000
Mercedes-Benz 300-Class 1991,Sedan,Women,"regular unleaded, 177.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize","Women Sedan Mercedes-Benz 300-Class 1991 regular unleaded, 177.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize",2105
Mercedes-Benz 300-Class 1991,Wagon,Women,"regular unleaded, 177.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize","Women Wagon Mercedes-Benz 300-Class 1991 regular unleaded, 177.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize",2199
Mercedes-Benz 300-Class 1991,Sedan,Women,"regular unleaded, 177.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize","Women Sedan Mercedes-Benz 300-Class 1991 regular unleaded, 177.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize",2000
Mercedes-Benz 300-Class 1991,Sedan,Women,"regular unleaded, 177.0 HP, AUTOMATIC, rear wheel drive, Luxury, Large","Women Sedan Mercedes-Benz 300-Class 1991 regular unleaded, 177.0 HP, AUTOMATIC, rear wheel drive, Luxury, Large",2124
Mercedes-Benz 300-Class 1991,Convertible,Women,"regular unleaded, 228.0 HP, MANUAL, rear wheel drive, Luxury,Performance, Compact","Women Convertible Mercedes-Benz 300-Class 1991 regular unleaded, 228.0 HP, MANUAL, rear wheel drive, Luxury,Performance, Compact",3552
Mercedes-Benz 300-Class 1991,Coupe,Women,"regular unleaded, 217.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize","Women Coupe Mercedes-Benz 300-Class 1991 regular unleaded, 217.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize",2179
Mercedes-Benz 300-Class 1991,Sedan,Women,"diesel, 121.0 HP, AUTOMATIC, rear wheel drive, Diesel,Luxury, Midsize","Women Sedan Mercedes-Benz 300-Class 1991 diesel, 121.0 HP, AUTOMATIC, rear wheel drive, Diesel,Luxury, Midsize",2000
Mercedes-Benz 300-Class 1992,Sedan,Women,"diesel, 121.0 HP, AUTOMATIC, rear wheel drive, Diesel,Luxury, Midsize","Women Sedan Mercedes-Benz 300-Class 1992 diesel, 121.0 HP, AUTOMATIC, rear wheel drive, Diesel,Luxury, Midsize",2000
Mercedes-Benz 300-Class 1992,Sedan,Women,"regular unleaded, 228.0 HP, AUTOMATIC, rear wheel drive, Luxury, Large","Women Sedan Mercedes-Benz 300-Class 1992 regular unleaded, 228.0 HP, AUTOMATIC, rear wheel drive, Luxury, Large",2377
Mercedes-Benz 300-Class 1992,Convertible,Women,"regular unleaded, 228.0 HP, MANUAL, rear wheel drive, Luxury,Performance, Compact","Women Convertible Mercedes-Benz 300-Class 1992 regular unleaded, 228.0 HP, MANUAL, rear wheel drive, Luxury,Performance, Compact",3814
Mercedes-Benz 300-Class 1992,Sedan,Women,"regular unleaded, 177.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize","Women Sedan Mercedes-Benz 300-Class 1992 regular unleaded, 177.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize",2207
Mercedes-Benz 300-Class 1992,Wagon,Women,"regular unleaded, 177.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize","Women Wagon Mercedes-Benz 300-Class 1992 regular unleaded, 177.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize",2000
Mercedes-Benz 300-Class 1992,Coupe,Women,"regular unleaded, 217.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize","Women Coupe Mercedes-Benz 300-Class 1992 regular unleaded, 217.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize",2248
Mercedes-Benz 300-Class 1992,Sedan,Women,"regular unleaded, 177.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize","Women Sedan Mercedes-Benz 300-Class 1992 regular unleaded, 177.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize",2065
Mercedes-Benz 300-Class 1992,Sedan,Women,"diesel, 148.0 HP, AUTOMATIC, rear wheel drive, Diesel,Luxury, Large","Women Sedan Mercedes-Benz 300-Class 1992 diesel, 148.0 HP, AUTOMATIC, rear wheel drive, Diesel,Luxury, Large",2547
Mercedes-Benz 300-Class 1992,Wagon,Women,"regular unleaded, 177.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize","Women Wagon Mercedes-Benz 300-Class 1992 regular unleaded, 177.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize",2282
Mercedes-Benz 300-Class 1992,Sedan,Women,"regular unleaded, 158.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize","Women Sedan Mercedes-Benz 300-Class 1992 regular unleaded, 158.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize",2000
Mercedes-Benz 300-Class 1993,Wagon,Women,"regular unleaded, 177.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize","Women Wagon Mercedes-Benz 300-Class 1993 regular unleaded, 177.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize",2544
Mercedes-Benz 300-Class 1993,Coupe,Women,"regular unleaded, 217.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize","Women Coupe Mercedes-Benz 300-Class 1993 regular unleaded, 217.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize",2397
Mercedes-Benz 300-Class 1993,Sedan,Women,"diesel, 121.0 HP, AUTOMATIC, rear wheel drive, Diesel,Luxury, Midsize","Women Sedan Mercedes-Benz 300-Class 1993 diesel, 121.0 HP, AUTOMATIC, rear wheel drive, Diesel,Luxury, Midsize",2000
Mercedes-Benz 300-Class 1993,Convertible,Women,"regular unleaded, 228.0 HP, MANUAL, rear wheel drive, Luxury,Performance, Compact","Women Convertible Mercedes-Benz 300-Class 1993 regular unleaded, 228.0 HP, MANUAL, rear wheel drive, Luxury,Performance, Compact",4174
Mercedes-Benz 300-Class 1993,Sedan,Women,"regular unleaded, 217.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize","Women Sedan Mercedes-Benz 300-Class 1993 regular unleaded, 217.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize",2187
Mercedes-Benz 300-Class 1993,Sedan,Women,"diesel, 148.0 HP, AUTOMATIC, rear wheel drive, Diesel,Luxury, Large","Women Sedan Mercedes-Benz 300-Class 1993 diesel, 148.0 HP, AUTOMATIC, rear wheel drive, Diesel,Luxury, Large",2729
Mercedes-Benz 300-Class 1993,Sedan,Women,"regular unleaded, 177.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize","Women Sedan Mercedes-Benz 300-Class 1993 regular unleaded, 177.0 HP, AUTOMATIC, all wheel drive, Luxury, Midsize",2433
Mercedes-Benz 300-Class 1993,Sedan,Women,"regular unleaded, 194.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize","Women Sedan Mercedes-Benz 300-Class 1993 regular unleaded, 194.0 HP, AUTOMATIC, rear wheel drive, Luxury, Midsize",2247
Mercedes-Benz 300-Class 1993,Sedan,Women,"regular unleaded, 228.0 HP, AUTOMATIC, rear wheel drive, Luxury, Large","Women Sedan Mercedes-Benz 300-Class 1993 regular unleaded, 228.0 HP, AUTOMATIC, rear wheel drive, Luxury, Large",2540
Mitsubishi 3000GT 1997,2dr Hatchback,Women,"regular unleaded, 218.0 HP, MANUAL, front wheel drive, Hatchback,Performance, Compact","Women 2dr Hatchback Mitsubishi 3000GT 1997 regular unleaded, 218.0 HP, MANUAL, front wheel drive, Hatchback,Performance, Compact",3941
Mitsubishi 3000GT 1997,2dr Hatchback,Women,"regular unleaded, 161.0 HP, MANUAL, front wheel drive, Hatchback, Compact","Women 2dr Hatchback Mitsubishi 3000GT 1997 regular unleaded, 161.0 HP, MANUAL, front wheel drive, Hatchback, Compact",3295
Mitsubishi 3000GT 1997,2dr Hatchback,Women,"regular unleaded, 320.0 HP, MANUAL, all wheel drive, Hatchback,Factory Tuner,Performance, Compact","Women 2dr Hatchback Mitsubishi 3000GT 1997 regular unleaded, 320.0 HP, MANUAL, all wheel drive, Hatchback,Factory Tuner,Performance, Compact",6008
Mitsubishi 3000GT 1998,2dr Hatchback,Women,"regular unleaded, 320.0 HP, MANUAL, all wheel drive, Hatchback,Factory Tuner,Performance, Compact","Women 2dr Hatchback Mitsubishi 3000GT 1998 regular unleaded, 320.0 HP, MANUAL, all wheel drive, Hatchback,Factory Tuner,Performance, Compact",6710
Mitsubishi 3000GT 1998,2dr Hatchback,Women,"regular unleaded, 161.0 HP, MANUAL, front wheel drive, Hatchback, Compact","Women 2dr Hatchback Mitsubishi 3000GT 1998 regular unleaded, 161.0 HP, MANUAL, front wheel drive, Hatchback, Compact",3701
